2024-06-27 17:39:58,045 - INFO - Starting Fold 1
2024-06-27 17:39:58,574 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:39:59,208 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:39:59,274 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:42:12,435 - INFO - Starting Fold 1
2024-06-27 17:42:12,981 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:42:13,252 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:42:13,318 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:46:12,383 - INFO - Starting Fold 1
2024-06-27 17:46:12,921 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:46:13,192 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:46:13,256 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:49:21,764 - INFO - Epoch 62: Train Loss: 0.035845, Train Acc: 0.989796, Train F1: 0.989606, Valid Loss: 0.761442, Valid Acc: 0.585034, Valid F1: 0.499088
2024-06-27 17:49:24,709 - INFO - Epoch 63: Train Loss: 0.047912, Train Acc: 0.993197, Train F1: 0.992084, Valid Loss: 0.764584, Valid Acc: 0.598639, Valid F1: 0.473441
2024-06-27 17:49:27,733 - INFO - Epoch 64: Train Loss: 0.126556, Train Acc: 0.977891, Train F1: 0.974867, Valid Loss: 0.861013, Valid Acc: 0.646259, Valid F1: 0.591194
2024-06-27 17:49:30,713 - INFO - Epoch 65: Train Loss: 0.049499, Train Acc: 0.993197, Train F1: 0.990699, Valid Loss: 0.645232, Valid Acc: 0.659864, Valid F1: 0.519387
2024-06-27 17:49:33,657 - INFO - Epoch 66: Train Loss: 0.074897, Train Acc: 0.988095, Train F1: 0.987080, Valid Loss: 0.683386, Valid Acc: 0.646259, Valid F1: 0.508587
2024-06-27 17:49:36,565 - INFO - Epoch 67: Train Loss: 0.072251, Train Acc: 0.986395, Train F1: 0.984118, Valid Loss: 0.685009, Valid Acc: 0.673469, Valid F1: 0.514603
2024-06-27 17:49:39,487 - INFO - Epoch 68: Train Loss: 0.038536, Train Acc: 0.994898, Train F1: 0.994171, Valid Loss: 0.756948, Valid Acc: 0.646259, Valid F1: 0.489530
2024-06-27 17:49:42,397 - INFO - Epoch 69: Train Loss: 0.029038, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.957922, Valid Acc: 0.666667, Valid F1: 0.459426
2024-06-27 17:49:45,313 - INFO - Epoch 70: Train Loss: 0.051598, Train Acc: 0.993197, Train F1: 0.986468, Valid Loss: 0.870446, Valid Acc: 0.653061, Valid F1: 0.487935
2024-06-27 17:49:48,226 - INFO - Epoch 71: Train Loss: 0.019101, Train Acc: 0.998299, Train F1: 0.998689, Valid Loss: 0.744175, Valid Acc: 0.625850, Valid F1: 0.520959
2024-06-27 17:49:51,139 - INFO - Epoch 72: Train Loss: 0.030970, Train Acc: 0.998299, Train F1: 0.998527, Valid Loss: 0.713846, Valid Acc: 0.619048, Valid F1: 0.522962
2024-06-27 17:49:54,064 - INFO - Epoch 73: Train Loss: 0.020413, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.822135, Valid Acc: 0.605442, Valid F1: 0.481633
2024-06-27 17:49:56,950 - INFO - Epoch 74: Train Loss: 0.041533, Train Acc: 0.994898, Train F1: 0.990977, Valid Loss: 0.771657, Valid Acc: 0.612245, Valid F1: 0.482189
2024-06-27 17:49:59,872 - INFO - Epoch 75: Train Loss: 0.036593, Train Acc: 0.996599, Train F1: 0.996241, Valid Loss: 0.778546, Valid Acc: 0.564626, Valid F1: 0.530227
2024-06-27 17:50:02,865 - INFO - Epoch 76: Train Loss: 0.030681, Train Acc: 0.994898, Train F1: 0.992346, Valid Loss: 0.867638, Valid Acc: 0.578231, Valid F1: 0.548580
2024-06-27 17:50:05,812 - INFO - Epoch 77: Train Loss: 0.019416, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.790809, Valid Acc: 0.564626, Valid F1: 0.481848
2024-06-27 17:50:08,773 - INFO - Epoch 78: Train Loss: 0.022996, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.865354, Valid Acc: 0.591837, Valid F1: 0.550086
2024-06-27 17:50:11,777 - INFO - Epoch 79: Train Loss: 0.042904, Train Acc: 0.991497, Train F1: 0.991106, Valid Loss: 0.816247, Valid Acc: 0.591837, Valid F1: 0.549458
2024-06-27 17:50:14,700 - INFO - Epoch 80: Train Loss: 0.024709, Train Acc: 0.996599, Train F1: 0.995990, Valid Loss: 0.784440, Valid Acc: 0.605442, Valid F1: 0.540558
2024-06-27 17:50:17,650 - INFO - Epoch 81: Train Loss: 0.027818, Train Acc: 0.996599, Train F1: 0.996511, Valid Loss: 0.733065, Valid Acc: 0.585034, Valid F1: 0.501939
2024-06-27 17:50:20,557 - INFO - Epoch 82: Train Loss: 0.015870, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.710857, Valid Acc: 0.571429, Valid F1: 0.493591
